id,passwd,Belong,name,age,gender,aim
3000472,v123456,V,张丽娟,40,female,海洋资源开发与利用
3000473,v123456,V,张波,19,male,海洋生态环境保护技术
3000474,v123456,V,谢东,61,female,环境影响评估
3000475,v123456,V,毛阳,43,male,海洋环境监测数据处理技术
3000476,v123456,V,王玲,37,male,海洋环境监测数据处理
3000477,v123456,V,周桂珍,62,female,海洋环境监测数据分析方法
3000478,v123456,V,崔芳,51,female,海洋教育计划开发
3000479,v123456,V,张桂荣,49,female,海洋资源利用效率研究
3000480,v123456,V,左鹏,69,female,深海探测
3000481,v123456,V,薛秀荣,54,male,海洋观测数据整合
3000482,v123456,V,谢丽华,55,male,海洋环境管理政策研究
3000483,v123456,V,王洋,70,male,海洋生态环境评估
3000484,v123456,V,邵涛,65,male,海洋教育与培训
3000485,v123456,V,吴金凤,53,female,沿海城市规划
3000486,v123456,V,朱丽华,45,male,海洋数据共享平台开发
3000487,v123456,V,黄慧,34,female,海洋环境监测设备开发
3000488,v123456,V,丁桂芳,19,female,海洋环境监测技术标准
3000489,v123456,V,李雷,59,male,海洋生态系统健康评估
3000490,v123456,V,王玉珍,58,male,水产养殖规划
3000491,v123456,V,谷伟,28,male,海洋生态系统保护措施
3000492,v123456,V,牛瑜,47,male,海洋生态系统服务功能研究
3000493,v123456,V,宁玉珍,60,female,海洋资源探测
3000494,v123456,V,阎建平,68,male,海洋气候变化适应策略研究
3000495,v123456,V,严博,29,female,深海探测
3000496,v123456,V,王强,29,female,全球变暖研究
3000497,v123456,V,王婷,64,male,海洋生态系统模型开发
3000498,v123456,V,商淑英,52,female,海洋环境保护政策制定
3000499,v123456,V,崔娜,40,female,海洋资源开发规划
3000500,v123456,V,马兵,32,female,海洋工程教育
3000501,v123456,V,吴鹏,70,female,海洋气候变化影响分析
3000502,v123456,V,梅建平,24,female,海洋生态环境保护政策评估
3000503,v123456,V,张玉华,28,male,海洋生物资源保护与管理
3000504,v123456,V,李桂珍,18,female,渔业管理
3000505,v123456,V,阚桂珍,49,male,海洋生态环境保护政策
3000506,v123456,V,赵秀梅,64,male,海洋资源保护政策制定
3000507,v123456,V,季畅,69,male,海洋资源可持续利用研究
3000508,v123456,V,陈涛,23,female,海洋教育资源开发
3000509,v123456,V,王宁,28,male,海洋垃圾监测
3000510,v123456,V,袁海燕,20,male,海洋生物资源保护
3000511,v123456,V,周帆,69,male,海洋环境保护政策制定
3000512,v123456,V,吴莹,30,female,海洋生物多样性监测技术
3000513,v123456,V,刘玉珍,42,male,深海矿产资源评估
3000514,v123456,V,徐颖,31,female,海洋科学会议与合作
3000515,v123456,V,阮利,42,male,海洋灾害风险管理
3000516,v123456,V,蒋帆,65,female,海洋科学传播
3000517,v123456,V,刘璐,63,female,地震与海啸研究
3000518,v123456,V,李丽丽,36,female,海洋生态环境保护政策评估
3000519,v123456,V,刘楠,32,male,深海矿产资源评估
3000520,v123456,V,曾梅,30,male,沿海城市规划
3000521,v123456,V,孙明,54,male,海洋生态系统管理措施
3000522,v123456,V,曾辉,22,male,海洋教育与培训
3000523,v123456,V,杨云,34,female,海洋科学技术推广
3000524,v123456,V,刘坤,55,female,海洋沉积物研究
3000525,v123456,V,王艳,38,male,海洋环境保护技术推广
3000526,v123456,V,刘丽,63,female,海洋资源可持续利用研究
3000527,v123456,V,李杨,55,female,海洋资源探测
3000528,v123456,V,刘华,25,male,海洋风暴研究
3000529,v123456,V,钟桂香,31,male,海洋数据共享平台开发
3000530,v123456,V,王瑜,65,male,海洋生物多样性监测
3000531,v123456,V,吴敏,51,male,海洋经济研究
3000532,v123456,V,蔡瑞,49,female,气候模型验证
3000533,v123456,V,王丽丽,39,female,海洋生态环境监测技术
3000534,v123456,V,鞠明,60,female,海洋教育计划开发
3000535,v123456,V,叶小红,48,male,海洋沉积物研究
3000536,v123456,V,周燕,63,male,海洋生态环境变化研究
3000537,v123456,V,高建华,32,female,海洋生态系统保护政策制定
3000538,v123456,V,陈晶,65,female,海洋生态环境评估
3000539,v123456,V,刘玉华,22,male,海洋污染治理
3000540,v123456,V,聂龙,31,female,海洋气候预测
3000541,v123456,V,朱雪,60,male,海洋碳循环研究
3000542,v123456,V,王帆,67,male,海洋生态环境保护技术
3000543,v123456,V,冯秀梅,39,female,海洋气候变化适应策略研究
3000544,v123456,V,王娟,51,male,海洋灾害风险管理
3000545,v123456,V,王建国,66,male,海洋酸化研究
3000546,v123456,V,杨强,55,female,海洋生态环境管理
3000547,v123456,V,魏旭,68,female,气候模型验证
3000548,v123456,V,黄想,29,female,海洋资源开发利用技术
3000549,v123456,V,崔玉华,33,male,海洋气候变化影响分析
3000550,v123456,V,赖飞,49,female,海洋观测网络建设
3000551,v123456,V,陆秀英,70,male,海洋生态环境监测技术
3000552,v123456,V,金帆,46,female,海洋资源管理
3000553,v123456,V,萧淑兰,61,male,海洋气象预报模型开发
3000554,v123456,V,季飞,50,male,地质灾害监测
3000555,v123456,V,贺涛,61,male,海洋气候预测
3000556,v123456,V,孟雷,24,female,海洋地理信息系统开发
3000557,v123456,V,高晶,33,male,船舶设计优化
3000558,v123456,V,兰丽娟,57,male,全球变暖研究
3000559,v123456,V,刘琳,55,male,洪水风险预测
3000560,v123456,V,李玲,51,female,海洋工程技术研究
3000561,v123456,V,魏莉,41,female,海洋科研船计划
3000562,v123456,V,郑莹,29,male,环境影响评估
3000563,v123456,V,林丹丹,42,male,海洋资源开发与利用
3000564,v123456,V,龚平,19,male,海洋科学会议与合作
3000565,v123456,V,秦岩,66,female,海洋生物迁徙研究
3000566,v123456,V,潘凯,69,male,海洋科学技术合作项目
3000567,v123456,V,梁彬,58,male,海洋环境保护措施研究
3000568,v123456,V,苏丽华,30,male,海洋资源开发与保护
3000569,v123456,V,余淑珍,45,female,海洋污染监测
3000570,v123456,V,王丽,41,male,海洋生态环境管理
3000571,v123456,V,申秀英,49,female,海洋污染治理
3000572,v123456,V,戈云,37,female,海洋气象预报模型开发
3000573,v123456,V,吴欣,43,male,海洋生态环境管理
3000574,v123456,V,王宁,54,male,海洋生物栖息地研究
3000575,v123456,V,赵云,34,male,海洋环境保护政策实施
3000576,v123456,V,陈文,19,male,海洋生态系统服务功能研究
3000577,v123456,V,杜阳,64,male,海洋工程技术研究
3000578,v123456,V,李慧,30,male,海平面上升监测
3000579,v123456,V,曾玉兰,19,female,海洋环境教育活动
3000580,v123456,V,吴杰,28,male,海洋旅游业发展
3000581,v123456,V,陈林,66,male,冰川融化研究
3000582,v123456,V,傅华,36,male,海洋教育资源开发
3000583,v123456,V,王柳,67,female,海洋生物多样性监测技术
3000584,v123456,V,卢秀英,47,male,海洋研究设备开发
3000585,v123456,V,张军,28,male,海洋环境监测技术创新
3000586,v123456,V,高萍,24,female,海洋温度变化研究
3000587,v123456,V,郭畅,33,female,海洋灾害应急预案制定
3000588,v123456,V,蒙岩,69,male,海洋环境监测技术标准
3000589,v123456,V,王丽,24,male,海洋生物多样性保护措施
3000590,v123456,V,曹平,49,female,海洋生态系统恢复研究
3000591,v123456,V,傅兰英,32,male,海洋资源保护与开发政策
3000592,v123456,V,左平,34,female,海洋科学技术创新
3000593,v123456,V,戴玉华,64,female,海洋科研船计划
3000594,v123456,V,徐玉华,68,female,海洋生态系统管理措施
3000595,v123456,V,阎红,42,male,海洋生物多样性监测
3000596,v123456,V,徐丹,33,male,海洋污染治理
3000597,v123456,V,张秀梅,38,male,海洋环境教育
3000598,v123456,V,林凯,38,male,海洋生态系统恢复研究
3000599,v123456,V,孟丹,31,female,海洋环境教育计划
3000600,v123456,V,沈波,70,female,海洋观测网络建设
3000601,v123456,V,莫建军,56,male,海洋环境教育资源推广
3000602,v123456,V,唐洋,51,female,海洋生物资源保护
3000603,v123456,V,朱鹏,63,female,海岸带生态恢复
3000604,v123456,V,崔海燕,28,female,地质灾害监测
3000605,v123456,V,邹辉,36,female,海洋碳循环模型开发
3000606,v123456,V,邹浩,31,female,海洋环境风险管理
3000607,v123456,V,傅兰英,45,male,海洋气象研究
3000608,v123456,V,洪畅,42,female,海洋生态系统服务功能评估
3000609,v123456,V,蓝杰,21,female,海洋资源保护管理措施
3000610,v123456,V,石辉,40,female,深海矿产资源评估
3000611,v123456,V,萧健,21,female,海洋地理信息系统开发
3000612,v123456,V,李小红,47,female,海洋资源保护与管理
3000613,v123456,V,周莹,61,female,海洋数据可视化
3000614,v123456,V,董婷,70,male,全球水循环研究
3000615,v123456,V,方凤英,51,female,海洋教育与培训
3000616,v123456,V,胡萍,64,male,洪水风险预测
3000617,v123456,V,王海燕,62,male,海洋能量研究
3000618,v123456,V,刘淑华,18,male,海洋生态系统健康评估
3000619,v123456,V,崔东,21,female,海洋气候变化影响研究
3000620,v123456,V,李莹,67,male,全球变暖研究
3000621,v123456,V,陈建军,18,male,海洋生态环境管理
3000622,v123456,V,谭楠,54,male,海洋旅游业发展
3000623,v123456,V,吕旭,62,male,海洋生态系统恢复研究
3000624,v123456,V,温梅,56,male,海洋科学技术合作
3000625,v123456,V,张娜,60,female,海洋环境保护教育推广
3000626,v123456,V,刘霞,41,female,海洋地理信息系统开发
3000627,v123456,V,杨想,57,female,海洋资源开发技术创新
3000628,v123456,V,黎志强,40,male,地震与海啸研究
3000629,v123456,V,祁桂珍,45,female,海洋生态系统管理政策评估
3000630,v123456,V,王明,52,male,海洋环境保护政策建议
3000631,v123456,V,池建平,24,male,海洋科学会议与合作
3000632,v123456,V,韩红梅,70,male,海洋气候变化适应措施
3000633,v123456,V,王慧,28,male,海洋环境保护政策实施
3000634,v123456,V,徐凯,42,female,海洋环境保护技术研究
3000635,v123456,V,林浩,67,male,海洋生态环境保护技术
3000636,v123456,V,韦春梅,34,female,海洋生态系统保护措施
3000637,v123456,V,申杰,23,female,海洋科研船计划
3000638,v123456,V,李海燕,60,male,海洋热含量研究
3000639,v123456,V,姜玉兰,24,male,海岸带管理
3000640,v123456,V,崔颖,45,male,深海探测
3000641,v123456,V,阎涛,28,male,海洋观测数据共享
3000642,v123456,V,叶霞,60,female,海洋环境法研究
3000643,v123456,V,张敏,46,male,海洋观测技术标准制定
3000644,v123456,V,赵桂芳,47,female,海洋碳循环模型开发
3000645,v123456,V,余军,38,male,海洋环境教育资源开发
3000646,v123456,V,沈璐,31,male,海洋工程教育
3000647,v123456,V,冯超,19,female,海洋观测数据整合
3000648,v123456,V,龚洋,59,male,海洋资源管理政策研究
3000649,v123456,V,熊敏,70,male,海洋气候变化影响分析
3000650,v123456,V,丁玉梅,42,female,环境影响评估
3000651,v123456,V,马芳,65,male,海洋数据分析与处理
3000652,v123456,V,朱涛,29,male,海洋酸化对生态系统影响研究
3000653,v123456,V,高秀云,49,female,海洋环境风险管理
3000654,v123456,V,罗柳,24,female,航道疏浚计划
3000655,v123456,V,刘凤兰,66,male,海洋碳循环研究
3000656,v123456,V,罗彬,46,male,海洋资源开发政策研究
3000657,v123456,V,萧俊,25,male,海洋灾害保险评估
3000658,v123456,V,杨荣,47,female,海洋观测数据整合
3000659,v123456,V,吴婷婷,36,female,海洋环境风险评估
3000660,v123456,V,黄宇,65,female,海洋资源可持续利用研究
3000661,v123456,V,王艳,70,male,海洋资源利用效率提升
3000662,v123456,V,汪春梅,48,male,海洋科学技术研究成果推广
3000663,v123456,V,宋佳,63,male,海洋资源开发利用技术
3000664,v123456,V,姜红霞,30,male,海洋生态环境变化研究
3000665,v123456,V,金丽娟,53,male,海洋生物资源保护与管理
3000666,v123456,V,陈璐,49,male,海洋环境监测数据分析方法
3000667,v123456,V,林凤英,63,female,海洋科学会议与合作
3000668,v123456,V,李秀梅,28,female,海洋生物资源监测
3000669,v123456,V,刘利,43,male,冰盖研究
3000670,v123456,V,佟丽娟,31,female,海洋资源开发政策研究
3000671,v123456,V,刘帆,47,male,深海探测
3000672,v123456,V,郑玉,61,male,海洋生态系统模型开发
3000673,v123456,V,许英,23,female,海岸线变化监测
3000674,v123456,V,郭秀荣,25,male,气候模型验证
3000675,v123456,V,张桂芝,29,male,海洋环境监测数据处理技术
3000676,v123456,V,谢红梅,27,female,海洋灾害应急响应
3000677,v123456,V,蔡桂英,38,female,海洋环境教育活动
3000678,v123456,V,陈丹,48,male,海洋资源保护措施研究
3000679,v123456,V,刘波,23,female,海洋科学技术成果应用
3000680,v123456,V,陈博,52,female,海洋环境保护科技成果转化
3000681,v123456,V,汪艳,38,female,海洋资源保护措施研究
3000682,v123456,V,王华,61,male,船舶设计优化
3000683,v123456,V,张飞,18,female,海洋环境教育活动
3000684,v123456,V,王英,25,male,海洋保护区规划
3000685,v123456,V,钱明,24,male,海洋资源开发技术创新
3000686,v123456,V,黄晨,63,male,海洋环境保护科技推广
3000687,v123456,V,罗秀英,32,male,海洋资源管理
3000688,v123456,V,张丹,55,male,海洋生物资源监测
3000689,v123456,V,侯浩,50,male,海洋环境保护政策建议
3000690,v123456,V,谭涛,23,female,海平面上升监测
3000691,v123456,V,温桂兰,24,female,洪水风险预测
3000692,v123456,V,吴兰英,64,female,海洋数据共享平台开发
3000693,v123456,V,易超,24,male,海洋环境监测数据处理技术
3000694,v123456,V,孙柳,50,female,海洋科学技术创新
3000695,v123456,V,陈斌,21,male,海洋生态系统服务功能保护措施
3000696,v123456,V,梁桂芝,58,male,海洋旅游业发展
3000697,v123456,V,查建军,53,male,海洋生态系统服务功能保护
3000698,v123456,V,潘兰英,28,male,海洋环境监测数据处理
3000699,v123456,V,李洋,68,male,沿海城市规划
3000700,v123456,V,李霞,66,female,海洋环境保护技术推广
3000701,v123456,V,茹金凤,41,female,环境影响评估
3000702,v123456,V,范玉梅,70,female,海洋生态环境管理
3000703,v123456,V,王桂英,18,female,海洋环境教育活动
3000704,v123456,V,谢红霞,41,male,海岸带管理
3000705,v123456,V,冼阳,61,male,海洋资源管理政策研究
3000706,v123456,V,杨秀英,33,female,海洋环境保护政策建议
3000707,v123456,V,袁鹏,56,male,海洋环境保护技术开发
3000708,v123456,V,胡想,35,female,海洋环境保护政策评估
3000709,v123456,V,杨旭,45,female,海洋环境教育活动设计
3000710,v123456,V,杨英,22,female,海洋资源保护政策制定
3000711,v123456,V,隋冬梅,67,female,海洋工程技术研究
3000712,v123456,V,唐丽娟,42,male,海洋研究设备开发
3000713,v123456,V,刘建国,61,female,海洋生物多样性保护
3000714,v123456,V,史欣,66,male,海洋工程教育
3000715,v123456,V,余杰,22,female,海洋环境保护教育推广
3000716,v123456,V,陈彬,28,male,海洋生态系统管理政策评估
3000717,v123456,V,赵柳,63,female,海洋教育资源开发
3000718,v123456,V,叶鹏,65,female,冰盖研究
3000719,v123456,V,张勇,47,male,沿海防护工程设计
3000720,v123456,V,曾平,55,male,海洋生态系统模型优化
3000721,v123456,V,谢亮,68,female,热带气旋研究
3000722,v123456,V,鲜桂珍,43,female,地质灾害监测
3000723,v123456,V,乔琴,65,male,海洋环境监测技术创新
3000724,v123456,V,黄晶,39,female,海洋科学技术成果应用
3000725,v123456,V,章凤兰,66,female,海洋碳封存研究
3000726,v123456,V,朱涛,37,female,海洋环境教育资源推广
3000727,v123456,V,高桂兰,28,male,海洋环境保护科技成果转化
3000728,v123456,V,杨飞,21,female,海洋碳循环研究
3000729,v123456,V,孙岩,28,female,海洋环境教育项目
3000730,v123456,V,晏宁,41,female,洪水风险预测
